Action(SiteID=US|Country=US|Currency=USD|Version=585|CC=ISO-8859-1),OrderID,ItemID,TransactionID,ShippingStatus,ShippingCarrierUsed,ShipmentTrackingNumber
Status,,400148912915,519764246027,1,,
Status,,311500657536,649937033021,1,,
Status,,311488815669,649942607021,1,,
Status,,381471300199,679585719025,1,,
Status,,120336668658,1586705735002,0,,
Status,,381486651724,679586660025,1,,
Status,,120336668658,1586706819002,1,,
Status,,131673154418,1186687509003,1,,
Status,,381458701851,679592224025,1,,
Status,,310221321567,649950421021,1,,
Status,,131630183967,1186693416003,1,,
Status,,310814542559,649953069021,1,,
Status,,311520551266,649954261021,1,,
Status,,310321872832,649956507021,1,,
Status,,381531821881,679601268025,1,,
Status,,310997632692,649958395021,1,,
Status,,131399029728,1186711622003,1,,
Status,,380933371626,679617061025,1,,
Status,,310333613455,649977756021,1,,
Status,,381452468988,679625147025,1,,
Status,,311501187481,649985963021,1,,
Status,,381440241421,679634943025,0,,
Status,,381449534460,679636417025,1,,
Status,,131008921353,1186746045003,0,,
Status,,131134152150,1186747637003,1,,
Status,,131399031344,1186750878003,1,,
Status,,131155525790,1186751502003,1,,
Status,,140446741138,1226779836004,1,,
Status,,381471300199,679644215025,1,,
Status,,381452469100,679646022025,1,,
Status,,380847941799,679648316025,1,,
Status,,311031557189,650002509021,1,,
Status,,381443983764,679649754025,1,,
Status,,131600465093,1186759418003,1,,
Status,,381486651724,679656506025,1,,
Status,,131337135909,1186766656003,1,,
Status,,120602215227,1586806703002,1,,
Status,,131415542796,1186773843003,1,,
Status,,311296271122,650017325021,1,,
Status,,311474800162,650021507021,1,,
Status,,130740591397,1186781715003,1,,
Status,,311007889896,650028290021,1,,
Status,,131523360373,1186810712003,1,,
Status,,380946924804,679699802025,1,,
Status,,380861615503,679706521025,1,,
Status,,311500626038,650063622021,0,,
Status,,310321867161,650068091021,1,,
Status,,131069265137,1186847584003,1,,
Status,,310838094020,650078841021,1,,
Status,,381012446152,679729047025,1,,
Status,,131542452193,1186863235003,1,,
Status,,310321866504,650091568021,1,,
Status,,400176932162,519914006027,1,,
Status,,311170037437,650092198021,1,,
Status,,311273351987,650093929021,1,,
Status,,380612492668,679746052025,0,,
Status,,380612492668,679746382025,0,,
Status,,381323868773,679751229025,0,,
Status,,310418571514,650100434021,1,,
Status,,381505298606,679754634025,1,,
Status,,311474800141,650106575021,1,,
Status,,130932579769,1186897356003,1,,
Status,,311514455045,650117679021,1,,
Status,,311501846303,650118106021,1,,
Status,,120594450358,1586987667002,1,,
Status,,131593512446,1186922571003,1,,
Status,,381481606589,679790226025,0,,
Status,,311324747266,650138862021,1,,
Status,,140476837769,1226976110004,1,,
Status,204109925010,204109925010,,1,,
Status,,310245949131,650149247021,1,,
Status,,131138109763,1186952674003,1,,
Status,,311501187435,650155852021,1,,
Status,,381331588765,679813762025,1,,
Status,,120594450630,1587043968002,1,,
Status,,380663496556,679814827025,1,,
Status,,381505142410,679817602025,1,,
Status,,310888209896,650160050021,1,,
Status,,131337139598,1186968747003,1,,
Status,,381276184423,679829453025,1,,
Status,,310321876001,650172778021,1,,
Status,,311454647514,650175422021,1,,
Status,,311468963131,650177455021,1,,
Status,,381507210710,679837410025,1,,
Status,,131405448553,1186995971003,1,,
Status,,131079519011,1186997744003,1,,
Status,,380998679484,679847783025,1,,
Status,,380828842279,679849831025,1,,
Status,,120594452567,1587095891002,1,,
Status,,380933371544,679864809025,1,,
Status,,311309890965,650205191021,1,,
Status,,131155525780,1187021757003,1,,
Status,,311325541202,650207527021,1,,
Status,,131173968175,1187032780003,1,,
Status,,310222616377,650219117021,1,,
Status,,130931104757,1187047219003,1,,
Status,,381367295360,679888709025,1,,
Status,204125777010,204125777010,,1,,
Status,,311001636268,650229799021,1,,
Status,,310692691096,650229801021,1,,
Status,,131648630616,1187054974003,1,,
Status,,310393717630,650231653021,1,,
Status,,131566942110,1187057437003,1,,
Status,,311514365841,650233951021,1,,
Status,,120854188045,1587163890002,1,,
Status,,310838093902,650236755021,1,,
Status,,310991029269,650238304021,1,,
Status,,310418737042,650243071021,1,,
Status,,311474801822,650244002021,1,,
Status,,131671220839,1187077209003,1,,
Status,,380862405975,679910996025,0,,
Status,,131656399098,1187078482003,0,,
Status,,380868740563,679911967025,1,,
Status,,311488815957,650250293021,1,,
Status,,131640543719,1187080840003,1,,
Status,,311535926386,650257476021,0,,
Status,,310353444651,650260037021,1,,
Status,,131584803772,1187092412003,1,,
Status,,131376432395,1187093964003,1,,
Status,,131657326679,1187099809003,1,,
Status,,130786737725,1187107680003,1,,
Status,,311530863008,650275169021,0,,
Status,,131405305594,1187111260003,0,,
Status,,131405305622,1187111655003,0,,
Status,,380958835629,679947865025,1,,
Status,,310224587614,650283843021,1,,
Status,,310858822126,650284599021,1,,
Status,,310699046283,650285926021,1,,
Status,,131656398730,1187123763003,1,,
Status,,131668113468,1187125658003,1,,
Status,,380861615452,679958042025,1,,
Status,,381440241421,679958971025,1,,
Status,,381383809789,679960322025,1,,
Status,,131256598666,1187134303003,1,,
Status,,131063703723,1187135836003,1,,
Status,,381456761671,679975656025,1,,
Status,,381383809833,679977293025,1,,
Status,,140426118261,1227201249004,1,,
Status,,310390032497,650317535021,0,,
Status,,311488800944,650326470021,1,,
Status,,381474768331,680012054025,1,,
Status,,381456766438,680021999025,1,,
Status,,400148456781,520168034027,1,,
Status,,311007889710,650362483021,1,,
Status,,381205115884,680036164025,1,,
Status,,310900453229,650368838021,1,,
Status,,310951872981,650372079021,1,,
Status,,131687729118,1187243431003,1,,
Status,,381323867942,680060686025,1,,
Status,,310945229854,650388047021,1,,
Status,,400176932230,520199657027,0,,
Status,,381095554703,680064971025,0,,
Status,,310379460363,650392448021,1,,
Status,,310245540429,650392678021,1,,
Status,,131065348583,1187267941003,1,,
Status,,131673154054,1187268172003,1,,
Status,,310221326669,650403649021,1,,
Status,,400148908413,520219841027,1,,
Status,,131584803772,1187289127003,1,,
Status,,381299661599,680095788025,1,,
Status,,381452469079,680103985025,1,,
Status,,131682953567,1187309898003,1,,
Status,,131467112405,1187310154003,1,,
Status,,311182768856,650429453021,1,,
Status,,311488798098,650435130021,1,,
Status,,310912143745,650442291021,1,,
Status,,310221295070,650446231021,1,,
Status,,140446137958,1227399080004,1,,
Status,,131695294258,1187346669003,1,,
Status,,381440356663,680138343025,1,,
Status,,310321868769,650457314021,1,,
Status,,310854583416,650461485021,1,,
Status,,311514448329,650463847021,1,,
Status,,381505298411,680150972025,0,,
Status,,311461674194,650468107021,1,,
Status,,131673143712,1187365185003,1,,
Status,,381505298374,680158198025,1,,
Status,,310692691031,650474603021,1,,
Status,,380721551941,680158752025,0,,
Status,,131566939923,1187374253003,1,,
Status,,310245940553,650475307021,1,,
Status,,130670973506,1187376434003,1,,
Status,,311007889420,650478552021,1,,
Status,,310418741616,650480116021,1,,
Status,,380701386927,680166503025,1,,
Status,,381092968653,680168050025,1,,
Status,,381452465931,680180777025,1,,
Status,,400148916507,520303566027,1,,
Status,,140446742503,1227473542004,1,,
Status,,120934800190,1587600430002,1,,
Status,,381205117591,680197139025,1,,
Status,,380861615515,680200221025,1,,
Status,,120860472328,1587612019002,1,,
Status,,140434675006,1227505704004,1,,
Status,,131139106921,1187442335003,1,,
Status,,131644180176,1187443881003,1,,
Status,,131337139590,1187444157003,1,,
Status,,311023672370,650531032021,1,,
Status,,311156042289,650532413021,1,,
Status,,310245937548,650533191021,1,,
Status,,311212235071,650533584021,1,,
Status,,130936664284,1187453260003,1,,
Status,,310221294172,650538107021,1,,
Status,,400148456753,520343276027,1,,
Status,,400148910666,520344145027,1,,
Status,,131623909541,1187466409003,1,,
Status,,310321864887,650551221021,1,,
Status,,310833636325,650568186021,1,,
Status,,310221326661,650569133021,1,,
Status,,131640540231,1187500645003,1,,
Status,,310228792323,650577084021,1,,
Status,,131516654280,1187526168003,1,,
Status,,381471381176,680294304025,1,,
Status,,311031557875,650608525021,1,,
Status,204203042010,204203042010,,1,,
Status,,380946920614,680341096025,1,,
Status,,131621179666,1187602138003,1,,
Status,,310245937587,650645233021,1,,
Status,,131656398912,1187607042003,0,,
Status,,400172170439,520451971027,1,,
Status,,310324993231,650655475021,1,,
Status,,131125217547,1187620266003,1,,
Status,,381486651654,680360636025,1,,
Status,,131579065589,1187643470003,1,,
Status,,131138110349,1187645563003,1,,
Status,,381452468892,680377485025,1,,
Status,,120884440884,1587888705002,1,,
Status,,310692691103,650680348021,1,,
Status,,311007889543,650681289021,1,,
Status,,310709056701,650683673021,1,,
Status,,131467112720,1187659896003,1,,
Status,,131079422519,1187674314003,1,,
Status,,140434676256,1227765562004,1,,
Status,,311031557191,650704747021,1,,
Status,,311535911946,650709812021,0,,
Status,,311535206881,650712129021,0,,
Status,,131695294003,1187697915003,1,,
Status,,381443987036,680423512025,1,,
Status,204220936010,204220936010,,1,,
Status,204221184010,204221184010,,1,,
Status,,381532764984,680429308025,1,,
Status,,311488791291,650726833021,1,,
Status,,131250776376,1187722446003,1,,
Status,,380899662233,680437105025,1,,
Status,,131392387806,1187723432003,1,,
Status,,131640543332,1187725446003,1,,
Status,,310841143952,650736681021,1,,
Status,204225055010,204225055010,,1,,
Status,,381437901934,680451500025,1,,
Status,,310726692462,650743994021,1,,
Status,,131656324443,1187757849003,1,,
Status,,311105163078,650758424021,1,,
Status,,381471297718,680467940025,1,,
Status,,311442738502,650761473021,1,,
Status,204228936010,204228936010,,1,,
Status,,120960592276,1588035646002,1,,
Status,,131134152015,1187782789003,1,,
Status,,311520600637,650778223021,1,,
Status,,310408472415,650779024021,1,,
Status,,130933310197,1187788595003,1,,
Status,,131144197839,1187789439003,1,,
Status,,310748854735,650789065021,1,,
Status,,381345962887,680501513025,1,,
Status,,131194225967,1187799429003,1,,
Status,,310418728811,650794054021,1,,
Status,,310881729318,650794388021,1,,
Status,,131256603224,1187807864003,1,,
Status,,381486628688,680516112025,1,,
Status,,400148912915,520596409027,1,,
Status,,131687740976,1187822272003,1,,
Status,,311427576220,650819802021,1,,
Status,,131676930809,1187834726003,0,,
Status,,381471297459,680538060025,1,,
Status,,310227480234,650863982021,1,,
Status,,131263818456,1187915531003,1,,
Status,,310645881151,650879073021,1,,
Status,,311007892125,650883118021,1,,
Status,,381471380884,680601126025,1,,
Status,,380866453642,680604962025,1,,
Status,,131695294258,1187939189003,0,,
Status,,131304680195,1187942988003,1,,
Status,,381161821750,680614991025,1,,
Status,,131558219177,1187957680003,1,,
Status,,131558229154,1187959866003,1,,
Status,,131382499049,1187960108003,1,,
Status,,400148914850,520695020027,1,,
Status,,131516661657,1187980571003,1,,
Status,,130740685117,1187992126003,1,,
Status,,311358846913,650930191021,1,,
Status,,131672949980,1188015033003,1,,
Status,204264900010,204264900010,,1,,
Status,,381505302971,680663907025,1,,
Status,,140413903162,1228124574004,1,,
Status,,131337140218,1188035859003,1,,
Status,,381039132253,680677699025,1,,
Status,,380815329156,680725966025,1,,
Status,,310221606833,651022292021,1,,
Status,,381531807400,680750583025,1,,
Status,,400148904756,520801883027,1,,
Status,,131640543729,1188145105003,1,,
Status,204289365010,204289365010,,1,,
Status,,310814534305,651050164021,1,,
Status,,311474800244,651055143021,1,,
Status,,310857946146,651055390021,1,,
Status,,381449492815,680785525025,1,,
Status,,381507210779,680787702025,1,,
Status,,380963768387,680789975025,1,,
Status,,400148463037,520837216027,1,,
Status,,310376893210,651073622021,1,,
Status,,400169759610,520843691027,1,,
Status,,400148913066,520844134027,1,,
Status,,131695299562,1188201768003,1,,
Status,,380941113901,680807161025,1,,
Status,,311093252327,651078389021,1,,
Status,,380884948069,680808427025,1,,
Status,,381396665307,680809537025,1,,
Status,,310857945958,651086137021,1,,
Status,,131633532313,1188217720003,1,,
Status,,381499773277,680823841025,1,,
Status,,381452469055,680825996025,1,,
Status,,400148918619,520864393027,1,,
Status,,381383809980,680836279025,1,,
Status,,131712163229,1188254437003,1,,
Status,,381039153744,680856510025,1,,
Status,,311093253144,651129577021,1,,
Status,,120960593521,1588640523002,1,,
Status,,131161896655,1188271355003,0,,
Status,,310087276440,651137067021,1,,
Status,,311497597271,651138130021,1,,
Status,,131654135303,1188278559003,1,,
Status,,400169926841,520899521027,1,,
Status,,131633528458,1188281189003,1,,
Status,,130679052661,1188289218003,1,,
Status,,381482928612,680878983025,1,,
Status,,381488616174,680879111025,1,,
Status,,310793246252,651149869021,0,,
Status,,381456839175,680882775025,1,,
Status,,311093252327,651155906021,1,,
Status,,131048123242,1188300687003,1,,
Status,,131080143271,1188314847003,1,,
Status,,381486628642,680905988025,1,,
Status,,140446141557,1228456976004,1,,
Status,,310237504448,651187603021,1,,
Status,,140446741181,1228468058004,1,,
Status,,311320549091,651201060021,1,,
Status,,311505197394,651205962021,0,,
Status,,131311349201,1188377246003,1,,
Status,,131654134704,1188387392003,1,,
Status,,381486651291,680957559025,1,,
Status,204344900010,204344900010,,1,,
Status,,311007891721,651224798021,1,,
Status,,131566942585,1188398970003,1,,
Status,204347152010,204347152010,,1,,
Status,,381011194984,680966792025,1,,
Status,,311031557968,651233036021,1,,
Status,,381440234249,680968773025,1,,
Status,,380841272508,680972080025,1,,
Status,,310267766490,651238078021,1,,
Status,,131672243699,1188420055003,1,,
Status,,140270675308,1228550821004,1,,
Status,,310245537130,651251359021,1,,
Status,,381343635410,680991187025,1,,
Status,,380818756020,680998465025,0,,
Status,,130932579801,1188443388003,1,,
Status,,131168590295,1188446543003,1,,
Status,,311501187388,651264726021,1,,
Status,,381431000326,681006612025,1,,
Status,,131156429645,1188456124003,1,,
Status,,131510131377,1188457147003,1,,
Status,,380851198230,681010049025,1,,
Status,,311442738502,651277223021,1,,
Status,,381170023913,681015848025,1,,
Status,,311156013117,651281021021,1,,
Status,204360520010,204360520010,,1,,
Status,,140473934519,1228601844004,1,,
Status,,131593512360,1188477286003,1,,
Status,,380899662081,681025685025,1,,
Status,,131321477668,1188480940003,1,,
Status,,310245947471,651292991021,1,,
Status,,140446742469,1228617636004,1,,
Status,,381486651724,681035732025,1,,
Status,,310245535579,651297503021,1,,
Status,,131593512126,1188492096003,1,,
Status,,311031550113,651300807021,1,,
Status,,131466158785,1188497192003,1,,
Status,,311031556877,651302415021,1,,
Status,,310692691007,651302596021,1,,
Status,,131622211366,1188499265003,1,,
Status,,311486911438,651303006021,1,,
Status,,381505360943,681045044025,1,,
Status,,131516632019,1188503723003,1,,
Status,,131576289721,1188507282003,1,,
Status,,131566942071,1188510081003,1,,
Status,,311351103902,651310430021,1,,
Status,,311007889543,651321713021,0,,
Status,,381505302852,681065505025,1,,
Status,,131337060419,1188528857003,0,,
Status,,131667605612,1188531437003,1,,
Status,,381505302899,681072220025,1,,
Status,,380945114864,681072428025,1,,
Status,,131695294258,1188545056003,1,,
Status,,311484143250,651343184021,1,,
Status,,381507245407,681086231025,1,,
Status,,310918384706,651344663021,0,,
Status,,400148452306,521104670027,1,,
Status,,310224761721,651347007021,1,,
Status,,120860448099,1588988737002,1,,
Status,,400148457616,521112127027,1,,
Status,,380812465410,681096054025,1,,
Status,,380681773285,681106421025,0,,
Status,,311291208768,651364161021,0,,
Status,,381086072649,681108846025,1,,
Status,,310245539855,651365943021,1,,
Status,,131504360519,1188583198003,1,,
Status,,310841143921,651368990021,1,,
Status,,380793329783,681112649025,1,,
Status,,140446733576,1228720706004,1,,
Status,,311498290005,651371405021,1,,
Status,,381468802153,681115204025,1,,
Status,,381507245335,681120149025,1,,
Status,,310267801368,651375979021,1,,
Status,,310218230143,651377923021,1,,
Status,204380656010,204380656010,,1,,
Status,,381091916965,681123636025,1,,
Status,,140446735009,1228735197004,1,,
Status,,311155907123,651382697021,1,,
Status,,131656371808,1188605188003,0,,
Status,,311007889710,651385193021,1,,
Status,,310245538737,651389195021,1,,
Status,,380825787926,681134212025,1,,
Status,,140446146060,1228749282004,1,,
Status,,311442738502,651391628021,1,,
Status,,311478306521,651394298021,1,,
Status,,381305585773,681139181025,1,,
Status,,381487702492,681139398025,1,,
Status,,311363575343,651396376021,1,,
Status,,310418729792,651398152021,1,,
Status,,120961086565,1589066565002,1,,
Status,,131633534771,1188624955003,1,,
Status,,380876476327,681145794025,1,,
Status,204385973010,204385973010,,1,,
Status,,311455397367,651407638021,1,,
Status,,310333589419,651407853021,1,,
Status,,311483023395,651413120021,1,,
Status,,381486651654,681162588025,1,,
Status,,131143433273,1188649064003,1,,
Status,,130988388477,1188652610003,1,,
Status,,311520550867,651423655021,1,,
Status,,311363565178,651426267021,1,,
Status,,310321837108,651429481021,1,,
Status,,131369261167,1188666082003,1,,
Status,,310888127629,651436075021,1,,
Status,,140483139070,1228813614004,1,,
Status,,310155053924,651443255021,1,,
Status,,311358846865,651448483021,1,,
Status,,400148908034,521230810027,1,,
Status,,381305584848,681237954025,1,,
Status,,131381628066,1188750419003,1,,
Status,,381431000268,681252721025,1,,
Status,,131600465089,1188759934003,1,,
Status,,400148458673,521258769027,1,,
Status,,311442738585,651505740021,1,,
Status,,380933371570,681255332025,1,,
Status,,311155982917,651510545021,1,,
Status,,310838100673,651511501021,1,,
Status,,310841143802,651512410021,1,,
Status,,120961100148,1589249291002,1,,
Status,,381471297318,681268935025,1,,
Status,,131415542848,1188779256003,1,,
Status,,310900453387,651522386021,1,,
Status,,381277116131,681275190025,1,,
Status,,311031550294,651524801021,1,,
Status,,381266020744,681276317025,1,,
Status,,311514454760,651526411021,1,,
Status,,310228566004,651527073021,1,,
Status,,140446145171,1228935278004,1,,
Status,,310245943114,651532189021,1,,
Status,,131566941871,1188796954003,1,,
Status,,310375770823,651532405021,1,,
Status,,381331605342,681285769025,1,,
Status,,310838087739,651536484021,0,,
Status,,381531258742,681289209025,1,,
Status,,131593512446,1188804300003,1,,
Status,,311442467418,651540529021,1,,
Status,,380895858436,681292945025,1,,
Status,,381443983695,681293317025,1,,
Status,,131645432029,1188814345003,1,,
Status,,381468801533,681298725025,1,,
Status,,311450561917,651547151021,1,,
Status,,131156430021,1188816793003,1,,
Status,,380876476229,681302091025,1,,
Status,,311492161382,651552001021,1,,
Status,,131298698134,1188829767003,1,,
Status,,131712163229,1188829829003,1,,
Status,,131221195164,1188834647003,1,,
Status,,310951248413,651561211021,1,,
Status,,310830446726,651569807021,1,,
Status,,310830441270,651574348021,1,,
Status,,131610144738,1188858686003,0,,
Status,,131566311913,1188865418003,1,,
Status,,120960581593,1589357969002,1,,
Status,,381011193910,681347206025,1,,
Status,,311020829705,651592427021,1,,
Status,,310796799297,651594266021,1,,
Status,,131640543517,1188894407003,1,,
Status,,310245949826,651609562021,1,,
Status,,131633532141,1188904446003,1,,
Status,,310333602098,651616851021,1,,
Status,,131376284371,1188907286003,1,,
Status,,131256603413,1188914108003,1,,
Status,,131656324322,1188916034003,1,,
Status,,131237948587,1188916241003,1,,
Status,,400148917451,521378592027,1,,
Status,,131671220786,1188922370003,1,,
Status,,310418571555,651630762021,1,,
Status,,311325540899,651631827021,1,,
Status,,310405612555,651633252021,1,,
Status,,140419918144,1229082549004,0,,
Status,,310838087739,651635560021,1,,
Status,,131360418846,1188933684003,1,,
Status,,311412565061,651637063021,1,,
Status,,120854203190,1589441045002,1,,
Status,,140446746953,1229087909004,1,,
Status,,310926301788,651639604021,1,,
Status,,130642444899,1188938802003,1,,
Status,,310245535548,651640427021,1,,
Status,,381468814845,681400816025,1,,
Status,,311031556603,651642762021,1,,
Status,,380861615509,681405725025,1,,
Status,,131091004641,1188945047003,1,,
Status,,311501418420,651647532021,0,,
Status,,311525395870,651649124021,1,,
Status,,380688827185,681412572025,1,,
Status,,380963766703,681413218025,1,,
Status,,120854188133,1589477158002,1,,
Status,,380789123769,681424529025,1,,
Status,,131600464828,1188966842003,1,,
Status,,310997633103,651663617021,1,,
Status,,380941113534,681427354025,1,,
Status,,131671221119,1188970238003,1,,
Status,,311505197411,651670605021,1,,
Status,,381000214482,681435766025,1,,
Status,,400148460139,521423499027,1,,
Status,,131695299273,1188980842003,1,,
Status,,381488398262,681439656025,1,,
Status,,131138109763,1188983187003,1,,
Status,,130715335149,1188985654003,1,,
Status,,131091004754,1188986113003,1,,
Status,,380998679128,681444376025,1,,
Status,,310224587216,651680383021,1,,
Status,,400148914177,521432583027,1,,
Status,,310918384670,651684892021,1,,
Status,,311484143136,651690489021,0,,
Status,,311520581232,651692109021,1,,
Status,,310748859710,651697276021,1,,
Status,,140446746465,1229174493004,1,,
Status,,310228792216,651710268021,1,,
Status,,311113566061,651744566021,1,,
Status,,381433019116,681513218025,1,,
Status,,311084740601,651755918021,1,,
Status,,311028981591,651759973021,1,,
Status,,120854233967,1589639243002,1,,
Status,,120961105601,1589653622002,1,,
Status,,131489860661,1189117904003,1,,
Status,,131143094376,1189127457003,1,,
Status,,310245541575,651782430021,1,,
Status,,120579100546,1589673790002,1,,
Status,,311459760963,651786207021,1,,
Status,,131082847615,1189139936003,1,,
Status,,311506483911,651792224021,1,,
Status,,311114801024,651793837021,1,,
Status,,310224769363,651799165021,1,,
Status,,310245542029,651803628021,1,,
Status,,131593512606,1189159473003,1,,
Status,,380767743950,681577530025,1,,
Status,,400148911068,521557425027,1,,
Status,,131667662446,1189165557003,1,,
Status,,130741195541,1189168076003,1,,
Status,,400148454873,521562099027,1,,
Status,,131120683132,1189177163003,1,,
Status,,131347257619,1189201453003,1,,
Status,,380878490310,681615839025,1,,
Status,,310722714203,651845453021,1,,
Status,,381455858509,681623506025,1,,
Status,,131687728885,1189221134003,1,,
Status,,311500626205,651849668021,1,,
Status,,310838087742,651851099021,0,,
Status,,140426118511,1229387978004,1,,
Status,,131623909982,1189229754003,1,,
Status,,310988508345,651857220021,1,,
Status,,311524581687,651858841021,0,,
Status,,131687729119,1189238123003,1,,
Status,,131007547858,1189240417003,1,,
Status,,130881004138,1189242102003,1,,
Status,,381530974138,681641851025,1,,
Status,,310324919468,651865345021,1,,
Status,,311520550497,651868296021,1,,
Status,,131256598666,1189258453003,1,,
Status,,381488625420,681654452025,1,,
Status,,131104426018,1189262332003,1,,
Status,,400148915998,521634916027,1,,
Status,,311436797772,651894505021,1,,
Status,,131656378285,1189293059003,1,,
Status,,381505303094,681682499025,1,,
Status,,310245943409,651907085021,1,,
Status,,310376895939,651907215021,1,,
Status,,310084969859,651907540021,1,,
Status,,310221294797,651908751021,1,,
Status,,131499479555,1189302365003,1,,
Status,,310742858347,651909666021,1,,
Status,204502228010,204502228010,,1,,
Status,,310841143897,651911608021,1,,
Status,,120310419908,1589884221002,1,,
Status,,120354735773,1589885698002,1,,
Status,,311436797377,651914397021,0,,
Status,,131104426095,1189309673003,1,,
Status,,140446749061,1229477095004,1,,
Status,,311370132884,651922687021,1,,
Status,,381012250413,681705331025,1,,
Status,,311007889543,651925592021,1,,
Status,,120854234752,1589902351002,1,,
Status,,381530004024,681709412025,1,,
Status,,131337122818,1189328092003,1,,
Status,,131230797718,1189330325003,1,,
Status,204506025010,204506025010,,1,,
Status,,120960488029,1589913627002,1,,
Status,,131106853334,1189331937003,1,,
Status,,131466132827,1189331939003,1,,
Status,,131672972282,1189336050003,1,,
Status,,380900410155,681720452025,1,,
Status,,310909548091,651943403021,1,,
Status,,381155382766,681726583025,1,,
Status,,131248040701,1189346401003,1,,
Status,,400173200536,521691272027,1,,
Status,,310245539926,651947369021,1,,
Status,,131091004754,1189348811003,1,,
Status,,140437926801,1229518872004,1,,
Status,,311298081643,651949713021,1,,
Status,,311298081715,651951621021,1,,
Status,,380701380547,681734542025,1,,
Status,,311156042289,651951982021,1,,
Status,,381433016422,681734932025,1,,
Status,,131230798068,1189354919003,1,,
Status,,311412573207,651957876021,1,,
Status,,131687741089,1189362251003,1,,
Status,,381486651968,681742302025,1,,
Status,,310224587482,651960478021,1,,
Status,,130988388299,1189366024003,1,,
Status,,381205117977,681747711025,0,,
Status,,381266022242,681771924025,1,,
Status,,400148913915,521740363027,1,,
Status,,140446729801,1229589408004,1,,
Status,,311155983019,652000560021,1,,
Status,,381486651654,681785056025,1,,
Status,,381383809707,681788547025,0,,
Status,,131610144738,1189427165003,0,,
Status,,310418733058,652008048021,1,,
Status,,311488790932,652008793021,1,,
Status,,311478272210,652014699021,1,,
Status,,131250898705,1189441484003,1,,
Status,,311455397405,652016731021,1,,
Status,,380876476175,681801350025,1,,
Status,,310245944333,652020269021,1,,
Status,,380720739815,681809710025,1,,
Status,,381483366369,681814243025,1,,
Status,,311474802436,652032212021,1,,
Status,,120858944706,1590081447002,0,,
Status,,310333598519,652041910021,1,,
Status,,311535206922,652047184021,1,,
Status,,380857884406,681835593025,1,,
Status,,131103743548,1189487333003,1,,
Status,,131065348684,1189489464003,1,,
Status,,140474009115,1229665192004,1,,
Status,,310318151904,652061600021,1,,
Status,,131553325957,1189508092003,0,,
Status,,131553325957,1189508108003,1,,
Status,,310321877122,652068871021,1,,
Status,,381505303013,681861171025,1,,
Status,,380957102016,681861262025,1,,
Status,,310830446720,652071691021,1,,
Status,,381344823781,681863695025,1,,
Status,,380720740121,681867093025,1,,
Status,,380946920198,681886499025,1,,
Status,,131195221718,1189549717003,1,,
Status,,310245535660,652100112021,1,,
Status,,311469468576,652101046021,1,,
Status,,381393947122,681895490025,1,,
Status,,140433583976,1229740258004,1,,
Status,,131166898698,1189570204003,1,,
Status,,131628252394,1189570835003,1,,
Status,,380884948243,681908081025,1,,
Status,,130642476068,1189574340003,0,,
Status,,140473877376,1229753203004,1,,
Status,,311486872773,652117855021,1,,
Status,,311514458738,652118462021,1,,
Status,,131687785798,1189583111003,1,,
Status,,381368617980,681922551025,0,,
Status,,381039090280,681922643025,1,,
Status,,381039094940,681922830025,1,,
Status,,131542449970,1189592781003,1,,
Status,,311256008003,652130060021,1,,
Status,,310245939085,652142893021,1,,
Status,,310838093820,652146067021,1,,
Status,204553641010,204553641010,,1,,
Status,,311488844286,652148524021,1,,
Status,,310418742049,652150462021,1,,
Status,,310275238607,652152761021,1,,
Status,,130670976749,1189625614003,1,,
Status,,131656398683,1189631068003,1,,
Status,,400151931702,521895654027,1,,
Status,,311364283293,652163324021,1,,
Status,,120858947443,1590282648002,1,,
Status,,311387851661,652164170021,1,,
Status,,310245944180,652166136021,1,,
Status,204556829010,204556829010,,0,,
Status,,311501187536,652171003021,1,,
Status,,380861599709,681967544025,1,,
Status,,310245949826,652172336021,1,,
Status,,310890081974,652173782021,0,,
Status,,131687740976,1189650098003,1,,
Status,,380789129696,681973779025,0,,
Status,,131687746467,1189652076003,1,,
Status,,380789129696,681973887025,1,,
Status,,131687730761,1189652560003,1,,
Status,,381433017723,681974618025,1,,
Status,,400148914515,521912728027,1,,
Status,,131695316726,1189655903003,0,,
Status,,381469467644,681979400025,1,,
Status,,310930268178,652188644021,1,,
Status,,311222944386,652191625021,1,,
Status,,311325540904,652192784021,1,,
Status,,380815329156,681991558025,1,,
Status,,131467104662,1189673116003,1,,
Status,,120606396979,1590327616002,1,,
Status,,381205117981,681995198025,1,,
Status,,311031557632,652199305021,1,,
Status,,311363595561,652199414021,1,,
Status,,311520600270,652204675021,1,,
Status,,381421380883,682004894025,1,,
Status,,140446141772,1229873000004,1,,
Status,,310838093932,652212191021,1,,
Status,,310930268179,652212518021,1,,
Status,,381030911220,682011810025,1,,
Status,,310245943093,652219509021,1,,
Status,,380857884318,682023956025,1,,
Status,,381383809707,682024247025,0,,
Status,,380789123751,682024590025,1,,
Status,,311442738502,652225833021,1,,
Status,,131173961175,1189716389003,1,,
Status,,311468960966,652228398021,1,,
Status,,120854190831,1590382124002,1,,
Status,204573029010,204573029010,,1,,
Status,,131640543461,1189731856003,1,,
Status,,310729015963,652239409021,1,,
Status,,310814534528,652240125021,1,,
Status,,400148915258,521973107027,1,,
Status,,311363575579,652245020021,1,,
Status,,131337139522,1189743379003,1,,
